client_id,client_segment,industry,agreed_terms
CLI-1863,SMB,Pharma,net60
CLI-0115,Enterprise,Retail,Net-15
CLI-4156,Enterprise,Retail,Net-30
CLI-0487,Enterprise,Textiles,Net-15
CLI-1161,Mid-Market,Textiles,Net-30
CLI-4634,MID-MARKET,Retail,NET-60
CLI-1420,SMB,FMCG,
CLI-3820,SMB,IT Services,Net-15
CLI-2020,mid-market,FMCG,Net-30
CLI-3627,SMB,Textiles,Net-30
CLI-1083,SMB,Retail,Net-30
CLI-4129,ENTERPRISE,Manufacturing,Net-60
CLI-4098,SMB,Retail,net60
CLI-2476,enterprise,Retail,Net-60
CLI-3022,Mid-Market,Construction,Net-60
CLI-0259,Mid-Market,Pharma,Net-30
CLI-4276,Enterprise,IT Services,Net-60
CLI-1912,Mid-Market,Manufacturing,Net-60
CLI-0788,Mid-Market,Pharma,Net-60
CLI-4934,SMB,Retail,
CLI-1419,Enterprise,IT Services,Net-60
CLI-1553,ENTERPRISE,IT Services,Net-30
CLI-0080,Enterprise,Construction,Net-15
CLI-3470,Enterprise,Pharma,Net-60
CLI-0287,SMB,Retail,Net-60
CLI-1089,Enterprise,Manufacturing,net15
CLI-3647,Enterprise,Logistics,Net-30
CLI-1361,Mid Market,IT Services,Net-15
CLI-3941,Mid-Market,Manufacturing,Net-15
CLI-0411,Mid-Market,Textiles,Net-60
CLI-0263,mid-market,Logistics,Net-15
CLI-0599,Enterprise,Textiles,Net-30
CLI-2532,Mid-Market,Construction,Net-30
CLI-0009,SMB,Retail,Net-15
CLI-3062,SMB,FMCG,Net-30
CLI-1887,Mid-Market,Pharma,Net-30
CLI-1144,Enterprise,Manufacturing,Net-15
CLI-4086,SMB,Manufacturing,Net-15
CLI-3473,Mid-Market,Logistics,Net-15
CLI-4351,Mid-Market,Retail,Net-30
CLI-4037,Enterprise,Pharma,Net-60
CLI-1287,Enterprise,Textiles,Net-15
CLI-1775,SMB,Textiles,Net-15
CLI-4708,Enterprise,IT Services,Net-30
CLI-1978,Enterprise,Logistics,Net-30
CLI-3842,SMB,Construction,Net-60
CLI-3245,SMB,Pharma,Net-30
CLI-1894,Enterprise,Logistics,Net-30
CLI-0427,Mid-Market,Construction,
CLI-2517,SMB,Manufacturing,Net-60
CLI-4321,Enterprise,Manufacturing,Net-60
CLI-0369, SMB,FMCG,Net-60
CLI-2524,Mid-Market,,Net-30
CLI-4758,Mid-Market,Construction,net60
CLI-1724,Enterprise ,Retail,Net-30
CLI-1628,SMB,FMCG,Net-15
CLI-3467,Enterprise,,Net-30
CLI-0564,Mid-Market,Construction,
CLI-4964,SMB,Construction,Net-15
CLI-1646,SMB,Pharma,NET-15
CLI-4162,Enterprise,Retail,Net-30
CLI-1215,Enterprise,Pharma,Net-15
CLI-4867,SMB,Logistics,Net-60
CLI-1224,Mid-Market,,Net-30
CLI-3460,Enterprise,Pharma,Net-60
CLI-0061,SMB,FMCG,Net-15
CLI-3673,SMB,Retail,Net-15
CLI-0007,Enterprise,FMCG,net60
CLI-4509,Mid-Market,Construction,Net-30
CLI-3983,Mid-Market,Textiles,net15
CLI-0723,Mid-Market,Construction,Net-30
CLI-0819, SMB,FMCG,Net-15
CLI-2246,smb,FMCG,Net-30
CLI-3223,Enterprise,Textiles,
CLI-2172,ENTERPRISE,Manufacturing,Net-30
CLI-0504,Mid-Market,Retail,Net-30
CLI-4900,Enterprise,Textiles,
CLI-2056,SMB,IT Services,Net-30
CLI-3831,Enterprise,IT Services,Net-15
CLI-2105,SMB,FMCG,Net-60
CLI-3459,Enterprise,Manufacturing,Net-30
CLI-1965,Enterprise,Textiles,Net-60
CLI-2080,Mid-Market,FMCG,Net-30
CLI-0449,SMB,FMCG,Net-60
CLI-4222,Enterprise,IT Services,Net-15
CLI-2975,Enterprise,IT Services,Net-30
CLI-4159,SMB,IT Services,Net-15
CLI-3205,SMB,Textiles,Net-60
CLI-1349,Enterprise,Textiles,Net-30
CLI-2163,Mid-Market,Pharma,Net-60
CLI-3714,SMB,,Net-60
CLI-1244,SMB,Textiles,Net-15
CLI-3398,Enterprise,FMCG,60 days
CLI-1842,SMB,Pharma,Net-30
CLI-3002,SMB,Retail,Net-60
CLI-3102,enterprise,Manufacturing,Net-60
CLI-4225,SMB,Logistics,Net-30
CLI-1707,Mid-Market,Pharma,Net-30
CLI-4343,Enterprise,Textiles,Net-60
CLI-0326,SMB,Retail,Net-60
CLI-0741,Enterprise,FMCG,Net-30
CLI-3901,Mid-Market,Manufacturing,Net-15
CLI-4355,Enterprise,Logistics,Net-60
CLI-2556,Enterprise,Pharma,Net-30
CLI-2877,Enterprise,Textiles,Net-15
CLI-1885,SMB,Textiles,Net-30
CLI-2576,SMB,Pharma,Net-30
CLI-0867,Enterprise,Retail,Net-30
CLI-4394,Enterprise,Manufacturing,Net-60
CLI-0701,SMB,Retail,Net-60
CLI-4425,Mid-Market,Manufacturing,Net-15
CLI-3766,Mid-Market,IT Services,Net-60
CLI-4927,Mid-Market,Manufacturing,Net-15
CLI-4179,Mid-Market,,Net-60
CLI-0893,enterprise,Logistics,Net-15
CLI-3553,SMB,Logistics,
CLI-4899,Enterprise,Textiles,Net-60
CLI-3311,enterprise,Logistics,
CLI-3891,Mid-Market,Retail,Net-15
CLI-2855,SMB,Construction,Net-15
CLI-1282,Mid-Market,Logistics,Net-60
CLI-1991,Mid-Market,Manufacturing,Net-15
CLI-0382,SMB,Textiles,Net-60
CLI-4539,enterprise,IT Services,Net-30
CLI-0410,Enterprise,Textiles,Net-60
CLI-0050,smb,Pharma,Net-15
CLI-3071,SMB,FMCG,Net-60
CLI-1204,SMB,Construction,Net-30
CLI-4768,Mid-Market,Retail,Net-15
CLI-4096,Enterprise,Pharma,Net-60
CLI-4384,Enterprise,Retail,Net-15
CLI-0171,Mid-Market,Retail,Net-15
CLI-4259,SMB,,Net-60
CLI-4432,SMB,FMCG,Net-15
CLI-4563,SMB,,Net-15
CLI-3028,Mid-Market,Manufacturing,Net-60
CLI-3212,Mid-Market,Logistics,Net-60
CLI-1754,SMB,Manufacturing,Net-15
CLI-0339,Enterprise ,IT Services,Net-30
CLI-1007,Enterprise,IT Services,Net-60
CLI-1050,Mid-Market,Retail,Net-30
CLI-3233,SMB,Construction,Net-15
CLI-1003,smb,Logistics,Net-15
CLI-4104,Mid-Market,Textiles,Net-15
CLI-3125,SMB,Pharma,Net-30
CLI-0775,SMB,Manufacturing,Net-30
CLI-4037,Enterprise,Textiles,Net-15
CLI-3396,Mid-Market,Textiles,Net-30
CLI-0757,Enterprise,Manufacturing,Net-30
CLI-1963,Mid-Market,Pharma,Net-30
CLI-4661,Mid-Market,Textiles,Net-60
CLI-2161,SMB,FMCG,Net-60
CLI-1193,SMB,Logistics,Net-60
CLI-2428,SMB,Retail,Net-60
CLI-1167,Mid-Market,Retail,Net-60
CLI-1346,Enterprise,Retail,Net-15
CLI-4004,ENTERPRISE,Textiles,Net-30
CLI-0873,Enterprise,Pharma,Net-15
CLI-1895,Enterprise,Manufacturing,Net-60
CLI-3310,SMB,Retail,Net-30
CLI-1042,Enterprise,Construction,Net-60
CLI-3614,Mid-Market,Construction,Net-15
CLI-0044,SMB,Textiles,Net-60
CLI-0804,Smb,Retail,net15
CLI-4019,SMB,Retail,Net-60
CLI-2730,SMB,FMCG,Net-30
CLI-4605,Mid-Market,Construction,Net-15
CLI-3557,Enterprise,Pharma,Net-60
CLI-1864,SMB,Manufacturing,Net-15
CLI-0147,SMB,Textiles,
CLI-3162,SMB,Manufacturing,Net-60
CLI-2589,Enterprise,Logistics,Net-60
CLI-3829,Mid-Market,Construction,Net-30
CLI-1751,Enterprise,IT Services,60 days
CLI-3023,mid-market,,NET-15
CLI-2860,Enterprise,FMCG,Net-15
CLI-0220,Enterprise,FMCG,Net-15
CLI-1657,Enterprise,Logistics,
CLI-3732,Enterprise,IT Services,Net-30
CLI-0271,Mid-Market,Textiles,15 days
CLI-3757,SMB,Pharma,Net-60
CLI-3021, SMB,Manufacturing,Net-30
CLI-4510,Mid-Market,Pharma,Net-30
CLI-3342,SMB,Pharma,Net-30
CLI-0037,Enterprise,Manufacturing,Net-60
CLI-2938,Enterprise,Construction,net60
CLI-2716,Mid-Market,FMCG,net60
CLI-1685,Mid-Market,Logistics,Net-60
CLI-2041,SMB,FMCG,Net-60
CLI-1018,ENTERPRISE,Pharma,Net-30
CLI-0849,Mid-Market,Pharma,Net-15
CLI-0420,SMB,Manufacturing,Net-15
CLI-1219,Enterprise,IT Services,Net-15
CLI-2353,SMB,Retail,Net-15
CLI-4931,SMB,FMCG,Net-15
CLI-3843,SMB,Manufacturing,Net-15
CLI-2805,SMB,Manufacturing,Net-60
CLI-0769,SMB,Construction,Net-30
CLI-0522,Mid-Market,FMCG,Net-15
CLI-4506,Mid-Market,Construction,Net-15
CLI-4586,Enterprise,Construction,Net-30
CLI-3469, SMB,Manufacturing,Net-30
CLI-3282,Enterprise,Retail,Net-30
CLI-0980,Enterprise,Logistics,Net-60
CLI-4827,Enterprise,Pharma,Net-30
CLI-4905,MID-MARKET,Logistics,Net-30
CLI-0491,Mid-Market,Retail,Net-15
CLI-4330,SMB,Logistics,Net-60
CLI-3750,Enterprise,Logistics,Net-60
CLI-4545,Mid-Market,Logistics,Net-60
CLI-4082,Mid-Market,Textiles,Net-60
CLI-4895,Mid-Market,Retail,Net-60
CLI-1369,SMB,FMCG,Net-30
CLI-4428,Mid-Market,Retail,Net-15
CLI-3382,Enterprise,IT Services,Net-15
CLI-0119,Enterprise,Pharma,15 days
CLI-2648,Mid-Market,Logistics,Net-15
CLI-2759,Mid-Market,Pharma,Net-15
CLI-0130,SMB,Logistics,Net-15
CLI-4028,Mid-Market,Textiles,Net-15
CLI-3268,Mid Market,Pharma,Net-60
CLI-2787,Mid-Market,Textiles,Net-60
CLI-3523,Enterprise,Retail,Net-60
CLI-1399,Enterprise,Logistics,Net-60
CLI-2671,SMB,FMCG,Net-60
CLI-1938,Mid-Market,FMCG,Net-60
CLI-1105,Mid-Market,Pharma,Net-30
CLI-3959,SMB,FMCG,Net-15
CLI-1832,Mid-Market,FMCG,Net-15
CLI-4444,Enterprise,Logistics,Net-60
CLI-3721,SMB,Textiles,Net-60
CLI-4874,SMB,Logistics,Net-30
CLI-3027,Mid-Market,Manufacturing,Net-15
CLI-2218,Enterprise,FMCG,Net-60
CLI-2193,Mid-Market,IT Services,60 days
CLI-0089,SMB,Textiles,
CLI-0967,Enterprise,Retail,Net-30
CLI-4400,Mid-Market,Logistics,Net-30
CLI-2124,Mid-Market,Logistics,
CLI-3715,Enterprise,,Net-15
CLI-3513,SMB,Construction,Net-30
CLI-1949,SMB,Retail,Net-15
CLI-3948,Enterprise,Textiles,Net-60
CLI-3011,SMB,,Net-15
CLI-2121,SMB,Textiles,Net-30
CLI-1225,SMB,Construction,Net-15
CLI-4511,SMB,FMCG,Net-30
CLI-1458,SMB,IT Services,Net-30
CLI-4702,SMB,Construction,Net-15
CLI-3126,Enterprise,IT Services,Net-30
CLI-4475,Enterprise,Textiles,Net-60
CLI-2903,Mid-Market,Manufacturing,Net-30
CLI-1787,Mid-Market,Textiles,Net-15
CLI-2004,Mid-Market,FMCG,Net-60
CLI-3135,Mid-Market,Manufacturing,Net-60
CLI-4088,SMB,Textiles,Net-15
CLI-0364,SMB,Textiles,Net-15
CLI-0219,SMB,FMCG,Net-15
CLI-0286,Enterprise,Retail,Net-15
CLI-1162,Enterprise,Pharma,Net-30
CLI-2620,SMB,Retail,Net-15
CLI-3634,SMB,Logistics,Net-30
CLI-4233,SMB,FMCG,Net-15
CLI-0457,Mid-Market,Construction,Net-15
CLI-2512,Enterprise,Textiles,Net-30
CLI-1944,Mid-Market,Logistics,NET-30
CLI-3823,Mid-Market,Construction,Net-15
CLI-1990,Mid-Market,,Net-30
CLI-0560,SMB,Manufacturing,Net-60
CLI-2721,Enterprise,FMCG,Net-15
CLI-4628,SMB,Textiles,Net-15
CLI-0153,SMB,FMCG,Net-30
CLI-2200,Enterprise,Pharma,Net-60
CLI-1615,Enterprise,Retail,Net-30
CLI-1092,Enterprise,Retail,net30
CLI-2811,Mid-Market,IT Services,Net-60
CLI-3761,Mid-Market,Logistics,Net-30
CLI-4660,Mid-Market,Logistics,Net-15
CLI-1617,SMB,Textiles,Net-30
CLI-1194,Enterprise,Construction,
CLI-0828,Mid-Market,Construction,
CLI-2534,Mid-Market,,Net-15
CLI-1769,Enterprise,IT Services,
CLI-2368,Mid-Market,Manufacturing,Net-30
CLI-4209,Mid Market,Construction,Net-60
CLI-4126,Enterprise,Textiles,Net-60
CLI-4340,SMB,IT Services,Net-60
CLI-2443,mid-market,Pharma,Net-30
CLI-4601,Mid-Market,IT Services,Net-30
CLI-0579,Enterprise,Logistics,Net-60
CLI-2644,Enterprise,FMCG,NET-60
CLI-0424,SMB,Retail,Net-15
CLI-1288,Mid-Market,Logistics,Net-15
CLI-0121,Mid-Market,Textiles,Net-60
CLI-4789,Mid-Market,Pharma,Net-60
CLI-3865,SMB,Pharma,Net-60
CLI-2580,SMB,IT Services,Net-15
CLI-1583,Enterprise,Manufacturing,Net-60
CLI-3279,Enterprise,FMCG,Net-60
CLI-4618,Enterprise,IT Services,Net-30
CLI-0358,Enterprise,Textiles,Net-15
CLI-1126,Enterprise,FMCG,Net-15
CLI-0227,SMB,Textiles,Net-60
CLI-0857,SMB,,Net-60
CLI-1879,SMB,Manufacturing,Net-30
CLI-0907,ENTERPRISE,FMCG,Net-60
CLI-4397,Enterprise,Construction,Net-15
CLI-3854,SMB,Textiles,
CLI-2655,SMB,Retail,Net-15
CLI-4291,Mid-Market,FMCG,60 days
CLI-2150,SMB,Construction,Net-15
CLI-3427,Enterprise,Retail,NET-15
CLI-2726,SMB,Manufacturing,Net-60
CLI-3832,Smb,IT Services,Net-30
CLI-1015,Enterprise,FMCG,Net-60
CLI-4408,Mid-Market,Textiles,Net-30
CLI-2736,SMB,Pharma,Net-15
CLI-0773,Mid-Market,FMCG,Net-60
CLI-1651,Enterprise,IT Services,Net-60
CLI-0331,Enterprise,Manufacturing,Net-30
CLI-2972,Mid-Market,Construction,Net-30
CLI-0814,Mid-Market,FMCG,Net-60
CLI-0885,SMB,Manufacturing,Net-60
CLI-2180,Enterprise,Manufacturing,Net-30
CLI-3808,SMB,FMCG,Net-30
CLI-1535,Enterprise,,Net-60
CLI-3952,Enterprise,Retail,Net-30
CLI-2151,MID-MARKET,Pharma,Net-60
CLI-1975,Enterprise,Manufacturing,Net-30
CLI-0134,Mid-Market,Logistics,Net-30
CLI-1146,Mid-Market,Pharma,Net-30
CLI-1432,Mid-Market,Manufacturing,Net-15
CLI-4306,ENTERPRISE,,Net-60
CLI-0971,Enterprise,FMCG,Net-30
CLI-0111,SMB,FMCG,Net-30
CLI-4349,SMB,Textiles,Net-15
CLI-4751,SMB,Logistics,Net-30
CLI-4283,Mid-Market,Construction,Net-15
CLI-1290,SMB,Construction,Net-60
CLI-3009,Enterprise,Logistics,Net-30
CLI-2148,enterprise,IT Services,Net-60
CLI-1118,Enterprise,Manufacturing,Net-30
CLI-0023,Enterprise,Retail,Net-60
CLI-0695,Enterprise,Manufacturing,Net-15
CLI-0682,SMB,Logistics,Net-30
CLI-1814,Enterprise,Manufacturing,Net-60
CLI-0989,Mid Market,Retail,Net-15
CLI-1494,SMB,Retail,
CLI-4984,Enterprise,,Net-15
CLI-1038,SMB,IT Services,Net-15
CLI-0532,Enterprise,Textiles,Net-30
CLI-0148,SMB,Textiles,Net-60
CLI-1310,Enterprise ,Manufacturing,Net-60
CLI-1036,SMB,FMCG,Net-60
CLI-3957,SMB,Construction,Net-30
CLI-1127,Enterprise,Pharma,NET-60
CLI-0978,Enterprise,Logistics,
CLI-1449,Mid-Market,Logistics,Net-15
CLI-3446,SMB,Construction,Net-60
CLI-2991,SMB,,Net-60
CLI-3424,Enterprise,IT Services,Net-15
CLI-1086,SMB,Pharma,Net-60
CLI-1063,SMB,Construction,Net-15
CLI-1033,Mid-Market,IT Services,Net-60
CLI-2941,Mid-Market,Manufacturing,Net-30
CLI-1821,Enterprise,Logistics,Net-60
CLI-2123,Enterprise,Pharma,Net-30
CLI-3637,Enterprise,Pharma,Net-15
CLI-1081,Mid-Market,Construction,Net-15
CLI-2389,SMB,Manufacturing,Net-60
CLI-1437,SMB,IT Services,Net-60
CLI-1738,Mid-Market,Construction,Net-15
CLI-2019,Enterprise,FMCG,Net-30
CLI-1621,Enterprise,Manufacturing,
CLI-2418,SMB,Logistics,Net-60
CLI-2869,Enterprise,Manufacturing,
CLI-0823,Enterprise,FMCG,Net-60
CLI-1568,Mid-Market,Retail,Net-60
CLI-0690,Enterprise,Manufacturing,Net-30
CLI-0210,Enterprise,Construction,
CLI-4743,Mid-Market,IT Services,net15
CLI-1113,MID-MARKET,Construction,Net-60
CLI-2606,Mid-Market,Construction,Net-30
CLI-3644,Enterprise,Retail,Net-15
CLI-0797,SMB,IT Services,Net-60
CLI-3348, SMB,Pharma,
CLI-1202,SMB,Pharma,Net-30
CLI-3139,Enterprise,Pharma,Net-15
CLI-3306,Enterprise,Pharma,
CLI-2052,Smb,Textiles,Net-15
CLI-2775,Enterprise,Pharma,Net-60
CLI-2615,Enterprise,IT Services,Net-60
CLI-1943,Enterprise,Retail,Net-15
CLI-1406,Mid-Market,IT Services,Net-30
CLI-4739,Mid-Market,IT Services,net30
CLI-4055,Mid-Market,Textiles,Net-60
CLI-4643,Enterprise,FMCG,Net-30
CLI-1721,SMB,Manufacturing,Net-15
CLI-2255,SMB,Construction,Net-30
CLI-2196,Mid-Market,Construction,Net-15
CLI-3033,SMB,Construction,Net-15
CLI-2083,SMB,Pharma,Net-15
CLI-1665,Mid-Market,Manufacturing,Net-30
CLI-2889,Enterprise,Retail,
CLI-3098,Enterprise,Retail,Net-30
CLI-1737,Enterprise,Logistics,Net-30
CLI-0019,Enterprise,Manufacturing,Net-60
CLI-3883,Enterprise,Textiles,Net-60
CLI-0750,Mid-Market,IT Services,Net-15
CLI-2511,Enterprise,Construction,NET-60
CLI-3670,Enterprise,,Net-60
CLI-4627,SMB,FMCG,Net-15
CLI-2961,SMB,IT Services,Net-15
CLI-4574,Enterprise,Retail,Net-15
CLI-1375,SMB,Textiles,Net-15
CLI-2618,SMB,Textiles,Net-30
CLI-4483,Enterprise,Construction,
CLI-2732,Mid-Market,Textiles,Net-30
CLI-4564,SMB,Textiles,
CLI-2690,SMB,Textiles,Net-15
CLI-0643,Mid-Market,Retail,Net-15
CLI-3576,SMB,Construction,Net-15
CLI-1819,SMB,IT Services,Net-60
CLI-3079,SMB,IT Services,Net-30
CLI-1492,SMB,Construction,net60
CLI-0425,Mid-Market,Manufacturing,NET-60
CLI-1921,Enterprise,Textiles,Net-60
CLI-4257,SMB,FMCG,Net-30
CLI-1094,Enterprise,Logistics,Net-60
CLI-0649,SMB,IT Services,Net-60
CLI-1798,Mid-Market,Pharma,net30
CLI-3850,Mid-Market,Retail,Net-60
CLI-2325,Mid-Market,Retail,Net-60
CLI-2933,Enterprise,Construction,Net-15
CLI-2085,mid-market,Retail,Net-30
CLI-2900,Mid-Market,Construction,Net-30
CLI-4317,SMB,Logistics,Net-30
CLI-0711,SMB,IT Services,Net-30
CLI-0917,Mid-Market,IT Services,Net-30
CLI-1252,SMB,Retail,Net-30
CLI-2819,Mid-Market,FMCG,Net-30
CLI-3178,SMB,,Net-30
CLI-1877,Mid-Market,Manufacturing,Net-15
CLI-3987,SMB,IT Services,Net-15
CLI-2496,SMB,Manufacturing,Net-15
CLI-2601,enterprise,Construction,Net-60
CLI-2495,Mid-Market,Textiles,Net-15
CLI-1616,Enterprise,Manufacturing,Net-30
CLI-4062,Enterprise,IT Services,Net-30
CLI-0744,Mid-Market,Pharma,Net-30
CLI-3547,Enterprise,Manufacturing,Net-15
CLI-1586,Mid-Market,Retail,Net-60
CLI-3639,Mid-Market,IT Services,Net-15
CLI-4315,Enterprise,Pharma,Net-30
CLI-4385,SMB,Manufacturing,Net-60
CLI-4716,SMB,FMCG,Net-30
CLI-2970,SMB,Pharma,Net-60
CLI-1563,Enterprise,Logistics,Net-60
CLI-0110,Mid-Market,Pharma,Net-30
CLI-2173,SMB,Pharma,Net-60
CLI-0919,SMB,FMCG,Net-15
CLI-1972,Mid-Market,Logistics,Net-60
CLI-4765,SMB,FMCG,Net-15
CLI-0367,SMB,Construction,Net-60
CLI-3070,SMB,Manufacturing,Net-30
CLI-4180,SMB,FMCG,Net-15
CLI-0076,Enterprise,Manufacturing,Net-15
CLI-1886,SMB,FMCG,Net-60
CLI-1025,Mid-Market,,net60
CLI-4844,Mid-Market,,Net-15
CLI-0399,Mid-Market,FMCG,Net-30
CLI-1613,Mid-Market,Construction,Net-30
CLI-2956,Mid-Market,Pharma,Net-30
CLI-0011,Enterprise,Textiles,Net-60
CLI-0357,Mid-Market,IT Services,Net-60
CLI-0053,MID-MARKET,Retail,Net-30
CLI-4410,Mid-Market,IT Services,Net-15
CLI-3589,Enterprise,Logistics,Net-60
CLI-0641,Enterprise,Textiles,Net-15
CLI-4469,SMB,IT Services,Net-30
CLI-4280,Enterprise,Manufacturing,Net-30
CLI-4792,Mid-Market,Logistics,Net-60
CLI-0815,Enterprise,Retail,Net-15
CLI-0752,Mid-Market,Manufacturing,Net-15
CLI-4675,Mid-Market,Retail,Net-30
CLI-4638,SMB,IT Services,Net-30
CLI-0001,Smb,IT Services,Net-60
CLI-2154,Enterprise,Manufacturing,30 days
CLI-1262,SMB,Retail,Net-60
CLI-1370,Mid-Market,Textiles,Net-30
CLI-3148,Mid-Market,Retail,
CLI-4544,SMB,Retail,Net-30
CLI-3118,SMB,Retail,Net-30
CLI-2832,Enterprise,Pharma,Net-60
CLI-0385,SMB,,Net-60
CLI-4736,Enterprise,Textiles,Net-60
CLI-0113,SMB,IT Services,Net-30
CLI-1489,Enterprise,Textiles,Net-60
CLI-2942,Mid-Market,Pharma,Net-60
CLI-4671,SMB,FMCG,Net-60
CLI-2008,SMB,Textiles,Net-15
CLI-0054,Mid-Market,Textiles,net15
CLI-0822,SMB,Retail,Net-60
CLI-0787,Enterprise,Textiles,Net-15
CLI-0534,Enterprise,FMCG,Net-60
CLI-2013,Mid-Market,FMCG,
CLI-2650,SMB,Textiles,Net-15
CLI-2977,Mid-Market,Retail,net15
CLI-3656,SMB,Pharma,Net-15
CLI-2230,enterprise,IT Services,Net-15
CLI-4178,Enterprise,Logistics,Net-15
CLI-0097,Enterprise,Manufacturing,Net-30
CLI-4168,Mid-Market,,Net-30
CLI-3185,SMB,Pharma,Net-30
CLI-1418,Mid-Market,IT Services,Net-30
CLI-4137,Enterprise,FMCG,Net-30
CLI-0299,SMB,IT Services,Net-30
CLI-2688,Mid-Market,FMCG,Net-15
CLI-4388,Enterprise,Logistics,Net-60
CLI-0366,Enterprise,Construction,Net-15
CLI-1265,Enterprise,Construction,Net-60
CLI-2462,Mid-Market,IT Services,Net-15
CLI-4953,Enterprise,FMCG,Net-60
CLI-1742,SMB,Construction,Net-60
CLI-3249,enterprise,Construction,Net-30
CLI-1479,SMB,Retail,Net-60
CLI-4625,Mid-Market,Manufacturing,Net-60
CLI-2327,Mid-Market,FMCG,Net-15
CLI-1500,Smb,Logistics,Net-60
CLI-2000,Mid-Market,Pharma,Net-15
CLI-2623,Enterprise,Pharma,Net-30
CLI-2017,SMB,Retail,Net-30
CLI-3879,Mid-Market,FMCG,Net-30
CLI-1752,MID-MARKET,Logistics,Net-15
CLI-2670,Enterprise,Logistics,
CLI-3927,Enterprise,Textiles,Net-15
CLI-2003,Enterprise,Manufacturing,Net-15
CLI-3322,Enterprise,Retail,Net-15
CLI-3507,Mid-Market,Logistics,Net-30
CLI-3220,Mid Market,IT Services,Net-60
CLI-1379,Mid-Market,IT Services,Net-60
CLI-1614,SMB,IT Services,Net-15
CLI-0793,Mid-Market,Construction,Net-30
CLI-1680,Enterprise,Manufacturing,Net-30
CLI-4848,Mid-Market,FMCG,Net-30
CLI-0428,Smb,Manufacturing,Net-15
CLI-0809,SMB,Retail,Net-15
CLI-2351,SMB,Textiles,Net-15
CLI-3037,Enterprise,Pharma,Net-30
CLI-3802,Enterprise,Retail,Net-30
CLI-3984,Enterprise,Construction,Net-30
CLI-0684,SMB,,Net-60
CLI-2995,Enterprise,Logistics,Net-30
CLI-3301,Enterprise,Retail,net60
CLI-3965,SMB,Manufacturing,Net-15
CLI-2263,Enterprise,FMCG,Net-60
CLI-1481,Mid-Market,IT Services,Net-60
CLI-1433,Enterprise,Retail,Net-30
CLI-2374,Mid-Market,Construction,
CLI-3320,Mid-Market,Retail,Net-60
CLI-1683,SMB,Retail,Net-15
CLI-0341,Enterprise,Construction,Net-30
CLI-3225,Mid-Market,IT Services,Net-15
CLI-2167,SMB,Textiles,Net-15
CLI-2513,Mid-Market,Manufacturing,Net-30
CLI-1542,SMB,Textiles,Net-15
CLI-4367,mid-market,Manufacturing,Net-30
CLI-4318,Smb,Pharma,Net-60
CLI-4522,Enterprise,Manufacturing,Net-60
CLI-0078,Mid-Market,FMCG,Net-30
CLI-1941,Mid-Market,Textiles,
CLI-0362,SMB,FMCG,Net-15
CLI-2283,SMB,Retail,Net-30
CLI-3572,Mid-Market,Construction,Net-60
CLI-4228,Mid-Market,Textiles,Net-30
CLI-0742,SMB,Logistics,Net-60
CLI-0120,SMB,IT Services,Net-30
CLI-4791,SMB,Pharma,Net-30
CLI-3145,Mid-Market,FMCG,Net-30
CLI-2880,Smb,Logistics,Net-15
CLI-0631,Mid-Market,Pharma,Net-15
CLI-0402,SMB,Textiles,NET-15
CLI-1440,Mid-Market,Textiles,Net-60
CLI-3214,Enterprise,FMCG,Net-30
CLI-1267,Mid-Market,Construction,Net-30
CLI-2134,SMB,Pharma,Net-15
CLI-0461,Enterprise ,Logistics,Net-15
CLI-0376,Mid-Market,Logistics,Net-15
CLI-2304,Enterprise,Pharma,Net-60
CLI-2369,Enterprise,Logistics,Net-30
CLI-4731,Enterprise ,Construction,Net-30
CLI-2883,Mid-Market,Textiles,Net-60
CLI-1393,SMB,Manufacturing,Net-60
CLI-0843,SMB,IT Services,Net-30
CLI-4148,Mid-Market,Construction,Net-60
CLI-1034,Enterprise,,Net-60
CLI-0829,Enterprise,Logistics,
CLI-0745,Enterprise,Construction,Net-60
CLI-3253,Mid-Market,Manufacturing,Net-15
CLI-0949,SMB,Logistics,NET-30
CLI-2671,SMB,Pharma,Net-15
CLI-2225,Mid Market,Textiles,Net-30
CLI-3031,Mid-Market,Manufacturing,Net-60
CLI-0133,Enterprise,FMCG,Net-30
CLI-3976,MID-MARKET,IT Services,Net-15
CLI-4152,Mid-Market,Construction,
CLI-4804,Enterprise,Retail,Net-30
CLI-3873,SMB,Pharma,Net-30
CLI-0681,Enterprise,Construction,
CLI-2335,Mid-Market,Logistics,Net-15
CLI-3494,SMB,Logistics,
CLI-4775,SMB,Construction,Net-15
CLI-1476,SMB,Construction,NET-30
CLI-4194,Enterprise,FMCG,Net-30
CLI-3830,Mid-Market,Logistics,Net-60
CLI-4256,SMB,Retail,Net-30
CLI-4248,SMB,Logistics,Net-15
CLI-4694,Enterprise,Construction,Net-15
CLI-4577,Enterprise,Textiles,Net-30
CLI-1071,Mid-Market,Textiles,Net-30
CLI-1202,Mid-Market,Manufacturing,Net-60
CLI-4239,Enterprise,Construction,Net-30
CLI-4035,Mid-Market,Logistics,Net-15
CLI-1072,SMB,Textiles,Net-30
CLI-3740,Mid-Market,IT Services,Net-60
CLI-4498,Mid-Market,,Net-15
CLI-3700,SMB,Pharma,Net-15
CLI-4907,SMB,Pharma,Net-60
CLI-4446,Enterprise,Manufacturing,Net-15
CLI-2063,Enterprise,Retail,Net-15
