invoice_id,client_id,invoice_amount,due_date
INV-2531,CLI-1285,1264435.50,2025-09-12
INV-6006,CLI-3195,925811.59,2026-01-23
INV-4287,CLI-4610,1839912.58,2026-01-11
INV-1609,CLI-3216,884850.72,2026-01-24
INV-3236,CLI-4618,956082.02,2026-05-19
INV-6827,CLI-4028,449657.56,2026-05-11
INV-7350,CLI-3517,1123615.93,2025-09-09
INV-3074,CLI-1714,1824840.21,2026-09-02
INV-6756,CLI-3095,818925.02,2025-08-28
INV-1010,CLI-0169,563808.06,2026-04-15
INV-7051,CLI-2298,-1546844.25,2026-03-02
INV-2933,CLI-0576,961896.31,2026-01-13
INV-1080,CLI-0539,1335484.53,2026-05-08
INV-4022,CLI-0141,1770133.95,2026-01-21
INV-5013,CLI-3658,1874800.99,2026-02-24
INV-3896,CLI-2916,902214.14,2026-04-21
INV-5974,CLI-4701,1236910.37,2025-12-09
INV-7024,CLI-1659,200041.73,2025-07-11
INV-1061,CLI-2363,493896.72,2026-02-09
INV-4108,CLI-0582,1293183.65,2026-12-29
INV-7187,CLI-4729,1701955.04,2026-10-09
INV-3125,CLI-0007,1131510.21,2025-09-06
INV-5449,CLI-0273,951774.12,2026-02-25
INV-4637,CLI-1252,1462060.03,2025-12-09
INV-7368,CLI-4919,447199.94,
INV-5527,CLI-1748,1094598.12,2026-09-15
INV-5706,CLI-0058,-1325812.38,2026-04-26
INV-2851,CLI-3556,1904685.35,2025-10-18
INV-5135,CLI-4459,232375.53,2025-09-28
INV-1179,CLI-2232,1877589.51,2025-09-10
INV-2186,CLI-2161,189354.24,2025-06-01
INV-3523,CLI-1646,"₹1,222,616.30",2025-06-12
INV-4528,CLI-3440,624388.95,2025-07-21
INV-6605,CLI-1777,979034.44,2026-06-28
INV-2826,CLI-1608,1468070.27,2026-08-16
INV-5269,CLI-4246,928582.58,24-05-2026
INV-1861,CLI-3252,241547.20,2025-06-14
INV-1539,CLI-0418,523442.19,2025-12-27
INV-6987,CLI-3341,,2025-08-23
INV-4805,CLI-4272,983615.92,2025-13-30
INV-1149,CLI-0323,620386.67,2026-01-18
INV-1032,CLI-4239,1942101.37,2026-07-01
INV-2568,CLI-5177,983771.98,2025-08-21
INV-4667,CLI-3344,661423.84,2026-04-08
INV-2521,CLI-4758,1086304.87,29-03-2026
INV-5989,CLI-4756,1692779.12,2026-10-15
INV-1991,CLI-2454,1014400.50,2026-05-21
INV-2390,CLI-4871,163120.04,2025-11-23
INV-1947,CLI-5260,968047.70,2025-11-15
INV-1873,CLI-0661,1357498.11,2025-06-28
INV-5323,CLI-3238,243325.70,2026-08-30
INV-1143,CLI-2864,1033770.31,2026-10-10
INV-1834,CLI-0979,1619947.18,2026-07-17
INV-5857,CLI-2857,1181473.63,2025-08-08
INV-5402,CLI-1792,947406.93,2026-11-27
INV-2742,CLI-2959,1738522.84,2026-09-18
INV-2605,CLI-1353,"₹1,159,985.55",2026-02-09
INV-3372,CLI-3124,584491.16,2025-11-15
INV-4543,CLI-4620,1015428.64,2026-01-23
INV-4399,CLI-2565,"₹1,381,722.22",2026-05-01
INV-2667,CLI-3435,1689093.77,2026-07-10
INV-5074,CLI-2959,1675861.97,2026-11-07
INV-6718,CLI-2765,1220004.36,2026-03-07
INV-5404,CLI-4957,1714297.25,2025-12-27
INV-4689,CLI-2580,988671.77,2025-08-15
INV-5325,CLI-0909,483575.17,2026-01-19
INV-3352,CLI-2203,1097685.99,2026-06-11
INV-2612,CLI-1827,577208.79,2026-02-27
INV-2654,CLI-2214,634569.95,2026-06-29
INV-1379,CLI-2086,1659770.49,2026-09-02
INV-1779,CLI-4823,1423807.44,2025-10-31
INV-4802,CLI-2452,736540.06,2025-12-01
INV-6308,CLI-1567,,14-12-2026
INV-4318,CLI-4647,"₹333,350.75",2026-10-03
INV-6984,CLI-2646,1967892.66,2026-01-18
INV-4755,CLI-3117,N/A,2026-07-30
INV-6193,CLI-4190,1518322.06,2026-12-13
INV-5286,CLI-2195,1145366.23,09-08-2025
INV-6241,CLI-2881,1801259.33,2026-11-16
INV-4245,CLI-2405,1797902.91,2026-05-21
INV-4185,CLI-0528,81752.70,23-12-2026
INV-2346,CLI-4410,644814.00,2026-04-28
INV-5719,CLI-4134,1160947.46,2026-05-18
INV-6650,CLI-2570,233055.35,2026-05-22
INV-2697,CLI-3442,1585292.85,2025-07-28
INV-4231,CLI-1053,1993648.50,2026-12-12
INV-5444,CLI-2223,1143412.10,2025-10-08
INV-3364,CLI-1843,284763.58,2026-07-23
INV-6753,CLI-1543,1305576.62,2025-11-24
INV-3936,CLI-0429,795642.04,2026-07-29
INV-1937,CLI-4977,413196.09,2026-07-20
INV-5765,CLI-0362,1334417.68,2026-13-14
INV-3951,CLI-4902,484596.88,2026-12-12
INV-5733,CLI-4990,450406.51,2026-04-02
INV-6330,CLI-1464,1290248.15,2026-07-08
INV-2832,CLI-3843,234420.24,2026-08-23
INV-2221,CLI-4247,658310.46,2026-07-13
INV-4180,CLI-3117,"₹1,676,268.23",2026-01-03
INV-1698,CLI-3856,1747912.56,2026-01-13
INV-6697,CLI-0738,460096.44,2025-07-07
INV-1488,CLI-3385,999848.10,2026-09-12
INV-1194,CLI-2238,1896410.18,2026-02-20
INV-5871,CLI-2812,-1612122.49,2025-06-03
INV-5199,CLI-4904,1635121.34,2026-08-21
INV-5825,CLI-4696,522122.94,2026-03-14
INV-6240,CLI-2643,153021.92,2025-11-06
INV-7067,CLI-2262,1424491.85,2025-11-15
INV-4781,CLI-3813,43283.46,2026-06-17
INV-3115,CLI-0733,1897213.43,2026-01-02
INV-6490,CLI-4978,1780613.10,2025-11-27
INV-6183,CLI-2527,1897312.38,2026-01-18
INV-4540,CLI-4226,988560.59,2026-01-02
INV-2896,CLI-3883,1016669.45,2025-09-15
INV-1257,CLI-2024,1162294.97,2025-10-09
INV-4266,CLI-1075,615894.82,2025-08-28
INV-4684,CLI-0851,395644.68,2025-06-15
INV-5647,CLI-4217,846511.06,2026-02-26
INV-2760,CLI-3667,-154967.69,2026-06-21
INV-5562,CLI-4643,1050414.01,2025-12-22
INV-4210,CLI-1977,-1853145.18,2025-06-09
INV-4949,CLI-3625,1014617.89,2026-01-01
INV-6044,CLI-0931,843557.86,2026-06-20
INV-3098,CLI-1941,985430.55,2026-09-08
INV-3793,CLI-1584,1474952.65,2025-13-30
INV-1138,CLI-0942,923186.83,
INV-5561,CLI-2199,1340330.13,2026-04-16
INV-4397,CLI-4824,1826371.32,2026-08-14
INV-1024,CLI-0958,1175922.74,2026-04-23
INV-6215,CLI-0439,619496.91,2026-12-29
INV-3039,CLI-3728,1352457.96,2026-08-21
INV-5555,CLI-2438,1826190.93,2026-09-23
INV-1144,CLI-2770,1899238.55,2025-06-06
INV-2026,CLI-4146,,2026-04-08
INV-2743,CLI-4290,125672.39,2026-05-27
INV-5704,CLI-1064,"₹1,240,080.83",2025-06-25
INV-6456,CLI-4665,984172.30,2026-08-19
INV-3014,CLI-0978,487371.30,2025-12-20
INV-5248,CLI-4046,365182.57,2026-05-22
INV-5662,CLI-0243,626219.83,01-12-2025
INV-1846,CLI-2841,1134134.13,2025-12-12
INV-6433,CLI-0858,607027.52,2026-12-07
INV-4120,CLI-1419,805334.81,2026-10-15
INV-5529,CLI-1045,677915.22,2026-08-10
INV-3619,CLI-4264,N/A,2026-12-17
INV-3459,CLI-0309,,2026-06-26
INV-4098,CLI-3958,523582.78,2026-05-24
INV-1297,CLI-4837,,2025-10-03
INV-3753,CLI-5488,1465437.33,2025-11-28
INV-5470,CLI-1952,1633771.32,2026-08-07
INV-5060,CLI-1458,695822.61,2025-06-01
INV-3086,CLI-0677,1957702.74,2026-07-07
INV-2184,CLI-2985,1774238.27,01-08-2026
INV-2587,CLI-1149,"₹1,835,639.22",2026-05-31
INV-2417,CLI-4688,"₹1,887,737.62",2026-07-22
INV-1942,CLI-0968,1586121.68,26-07-2025
INV-6230,CLI-1999,1885113.46,2026-08-16
INV-4736,CLI-0857,1047007.06,2025-06-19
INV-3900,CLI-1285,466925.80,2026-02-24
INV-3387,CLI-0590,667601.93,2025-06-22
INV-5377,CLI-3895,1855342.66,2025-12-02
INV-2793,CLI-3766,1205922.76,03-12-2025
INV-6968,CLI-1133,1036153.43,2025-08-25
INV-2525,CLI-1425,1013445.35,2025-08-09
INV-1824,CLI-2058,1615433.23,
INV-6754,CLI-2135,"₹692,443.25",2026-08-30
INV-1123,CLI-1353,140085.91,2025-12-16
INV-7230,CLI-4184,302181.32,03-12-2026
INV-1384,CLI-0584,1171020.52,2026-05-13
INV-6057,CLI-1272,"₹1,894,063.53",2026-10-14
INV-2317,CLI-3757,806991.13,2025-07-30
INV-7280,CLI-2706,1904700.45,2026-06-10
INV-3197,CLI-0556,"₹1,951,200.39",
INV-5139,CLI-1139,1609929.46,2026-05-20
INV-1587,CLI-4604,1551127.42,2026-01-22
INV-5641,CLI-1790,464136.45,2026-04-02
INV-5776,CLI-1548,1368130.15,2025-09-10
INV-6922,CLI-0370,738547.83,2026-03-17
INV-6844,CLI-0992,438485.40,2025-10-18
INV-5004,CLI-1228,349085.54,2026-02-04
INV-2724,CLI-4147,348745.26,2026-06-05
INV-3700,CLI-0500,954991.42,2026-08-27
INV-4953,CLI-4026,"₹1,744,087.22",2026-08-22
INV-6335,CLI-1433,1982961.79,2026-07-25
INV-2288,CLI-0199,1629817.64,2025-11-10
INV-2651,CLI-4031,272325.46,2025-06-27
INV-3212,CLI-0786,553302.86,2026-13-25
INV-4620,CLI-3015,,2026-01-04
INV-4580,CLI-3546,1619528.06,2026-11-28
INV-2057,CLI-4973,1580317.73,2026-02-03
INV-4320,CLI-1176,1391034.01,2026-09-03
INV-2306,CLI-3611,705258.64,2026-06-05
INV-5678,CLI-3845,209761.87,2026-08-17
INV-7173,CLI-2645,51383.39,2026-04-07
INV-5747,CLI-2248,840725.27,25-06-2025
INV-6482,CLI-4115,204982.69,2026-12-27
INV-4582,CLI-0487,1426219.68,2026-07-20
INV-3536,CLI-2797,1779043.33,2025-10-04
INV-3623,CLI-0020,79222.06,2026-03-10
INV-7080,CLI-4558,704141.14,2026-07-19
INV-4636,CLI-3252,406008.33,2026-07-29
INV-5451,CLI-0537,1760743.29,2025-07-05
INV-4430,CLI-0428,1121467.97,2025-12-12
INV-1711,CLI-2902,281689.96,2026-08-26
INV-2384,CLI-0650,1990909.73,2025-12-27
INV-4006,CLI-0439,837038.87,2025-07-15
INV-6979,CLI-3694,1534204.74,2026-11-06
INV-4892,CLI-4396,366796.02,2026-09-20
INV-1317,CLI-0713,1095958.31,2026-06-23
INV-2435,CLI-1449,824360.54,2026-02-14
INV-1735,CLI-0013,389956.41,2026-11-12
INV-1784,CLI-1171,712439.43,2025-07-27
INV-4074,CLI-1905,-884119.26,2026-06-07
INV-4858,CLI-1150,440447.66,2026-01-24
INV-1515,CLI-2468,754622.31,2025-07-15
INV-5957,CLI-2963,1439146.96,2025-09-06
INV-1110,CLI-1060,954215.05,2025-09-13
INV-3137,CLI-0140,1764281.11,2026-05-28
INV-7021,CLI-0756,1650024.25,2026-10-26
INV-3236,CLI-3189,884686.72,2025-12-31
INV-2849,CLI-3327,,2025-09-14
INV-3569,CLI-4601,768337.82,2026-03-08
INV-3449,CLI-0212,418939.39,
INV-1180,CLI-2028,1744399.63,2025-07-03
INV-2968,CLI-2689,919050.58,2026-06-06
INV-4899,CLI-0499,1866683.19,2026-05-24
INV-1049,CLI-2395,"₹604,734.93",2026-10-23
INV-1770,CLI-5429,432936.55,2026-08-01
INV-2172,CLI-2962,368327.37,2025-09-21
INV-1706,CLI-1632,1553525.45,2026-10-25
INV-4032,CLI-5296,968618.10,08-01-2026
INV-7431,CLI-0530,1573036.83,2025-10-01
INV-6355,CLI-2508,1819609.58,2026-07-05
INV-2685,CLI-1794,41705.78,2026-10-15
INV-3129,CLI-3236,1070592.51,2026-11-21
INV-2200,CLI-1184,553127.34,2026-11-23
INV-5657,CLI-2552,266416.15,2026-08-29
INV-2866,CLI-2372,42028.32,2026-08-16
INV-1874,CLI-2973,1735756.14,2025-06-19
INV-6284,CLI-2410,1119008.94,2026-07-20
INV-5541,CLI-3214,750207.49,2026-11-16
INV-4476,CLI-3212,197904.62,2026-06-30
INV-2637,CLI-0584,1586992.81,2026-01-05
INV-4229,CLI-1121,99043.48,2026-08-25
INV-1615,CLI-2074,1311218.38,27-11-2025
INV-7447,CLI-4866,879461.87,2025-08-08
INV-6018,CLI-5356,1352046.10,2025-08-12
INV-2475,CLI-0011,1419295.99,2026-10-22
INV-5525,CLI-4269,394788.73,2025-06-08
INV-6498,CLI-2039,306548.26,2026-05-30
INV-5908,CLI-0216,N/A,2025-09-17
INV-4685,CLI-3955,N/A,2026-03-29
INV-2926,CLI-1305,466241.88,2025-07-24
INV-5041,CLI-0230,1151150.13,2025-09-15
INV-3174,CLI-5036,-201919.33,2025-09-20
INV-4225,CLI-1022,,2025-11-05
INV-5640,CLI-3546,172091.78,2026-03-07
INV-5360,CLI-1238,1863733.29,
INV-3996,CLI-4844,39029.37,2025-12-08
INV-1787,CLI-0165,518084.09,2025-11-09
INV-5664,CLI-4666,1151967.41,2026-09-12
INV-6556,CLI-4154,1693080.66,2026-02-26
INV-5758,CLI-3032,949356.13,2025-07-25
INV-6371,CLI-2149,1682840.35,2026-09-10
INV-2487,CLI-2956,150567.39,2026-06-14
INV-4342,CLI-4157,874570.98,2026-01-06
INV-3342,CLI-1612,1718840.31,2026-12-19
INV-6519,CLI-3011,1072910.50,2026-05-11
INV-1052,CLI-1287,655967.77,2025-07-19
INV-6919,CLI-2331,"₹890,738.65",2026-03-24
INV-1610,CLI-2319,491803.15,2026-07-17
INV-5532,CLI-3366,516938.87,2026-10-08
INV-6121,CLI-1203,474247.74,2026-02-27
INV-1389,CLI-1885,614140.70,2026-10-30
INV-3913,CLI-3659,545695.34,2026-06-11
INV-2347,CLI-1774,983769.89,2026-03-01
INV-1153,CLI-3094,901019.30,2025-07-05
INV-6734,CLI-4954,169504.16,2026-12-28
INV-7233,CLI-3487,1372076.30,2026-06-09
INV-7366,CLI-2191,1241164.80,2026-02-07
INV-2105,CLI-3355,255121.55,2026-09-01
INV-4293,CLI-0350,1754014.04,2026-10-24
INV-1985,CLI-3414,57709.15,2026-10-03
INV-5011,CLI-1585,51895.31,2025-12-19
INV-6170,CLI-2396,163125.62,2025-11-17
INV-2530,CLI-0191,847468.06,2025-08-16
INV-4182,CLI-3318,679067.02,2025-08-05
INV-6915,CLI-3765,1143737.89,2026-01-17
INV-7415,CLI-4279,159277.83,2026-10-10
INV-3398,CLI-4240,876726.66,2025-07-06
INV-3598,CLI-4780,831036.02,2025-09-28
INV-2185,CLI-1671,890119.91,2026-09-25
INV-5712,CLI-1927,1836068.28,2026-09-10
INV-4044,CLI-2091,383451.04,2026-04-23
INV-7007,CLI-2307,1373649.27,2026-09-10
INV-3559,CLI-0067,1711223.16,2026-06-05
INV-3709,CLI-1261,"₹52,223.64",09-10-2025
INV-6056,CLI-4128,175018.44,2026-11-22
INV-2297,CLI-2299,-24191.42,2025-11-26
INV-3123,CLI-3259,1963237.83,2026-09-19
INV-5083,CLI-3414,,2025-07-17
INV-4024,CLI-4883,200345.84,2026-08-22
INV-1396,CLI-1989,1152775.79,2026-07-16
INV-3717,CLI-3181,1821249.01,2025-09-25
INV-5333,CLI-0428,803314.51,2025-06-05
INV-1035,CLI-3836,1927250.16,2025-08-16
INV-4568,CLI-3121,18160.81,2025-12-04
INV-2315,CLI-3173,1756798.07,2025-09-12
INV-1411,CLI-4718,533628.45,2026-05-07
INV-5552,CLI-2375,1181229.23,2026-11-12
INV-6025,CLI-3171,1943738.11,2025-06-11
INV-3586,CLI-0971,1641115.23,2026-03-08
INV-4336,CLI-5303,1787295.99,2026-10-05
INV-2770,CLI-0014,1356335.10,2026-12-14
INV-1927,CLI-3231,789107.86,2026-07-28
INV-5295,CLI-2704,552650.79,14-04-2026
INV-7128,CLI-1934,,2026-09-27
INV-2181,CLI-3286,1632265.27,2026-12-20
INV-2418,CLI-3948,815437.87,2025-12-13
INV-2027,CLI-2584,1530804.39,2026-12-16
INV-7098,CLI-1916,778508.02,2025-07-24
INV-1796,CLI-1179,1477793.93,16-04-2026
INV-4434,CLI-1981,1089508.64,2026-08-13
INV-2481,CLI-0392,644680.12,2025-07-22
INV-7357,CLI-1616,407115.25,2026-01-29
INV-3571,CLI-1590,1504424.38,2026-07-28
INV-6815,CLI-2137,1551865.48,2026-10-07
INV-7438,CLI-1267,16387.69,19-10-2026
INV-5959,CLI-1294,-1766274.01,2025-09-16
INV-6618,CLI-3359,1576778.13,
INV-2978,CLI-2386,592140.94,2025-13-11
INV-1598,CLI-2059,1452977.30,2025-06-06
INV-6920,CLI-1830,1400455.66,30-07-2026
INV-6621,CLI-4028,1137383.94,2026-08-14
INV-2679,CLI-3551,"₹1,695,491.72",2026-09-14
INV-6547,CLI-2332,1041779.20,2025-10-12
INV-1050,CLI-4495,831784.02,
INV-3888,CLI-0348,1914448.91,2026-09-08
INV-6447,CLI-0830,50835.69,2026-07-15
INV-2330,CLI-1999,959445.05,2026-10-02
INV-5696,CLI-4522,1336287.53,2025-09-25
INV-2219,CLI-3963,-1595052.17,2026-04-24
INV-3839,CLI-0010,524690.99,2025-09-14
INV-1253,CLI-4011,875149.52,2026-05-18
INV-6719,CLI-3157,528067.91,2026-04-03
INV-7129,CLI-2130,75073.28,2025-12-28
INV-5021,CLI-1609,1927103.16,2025-08-17
INV-1287,CLI-4094,794787.19,2026-07-01
INV-3781,CLI-2476,661972.75,2025-10-09
INV-3047,CLI-2669,1452906.09,2026-07-06
INV-4404,CLI-4702,1212375.51,2026-08-30
INV-5854,CLI-1295,"₹1,859,953.70",2026-10-03
INV-2328,CLI-4752,313560.80,2026-03-24
INV-6512,CLI-0630,1679963.54,2026-03-26
INV-1871,CLI-3853,1670880.17,2025-07-04
INV-3161,CLI-1058,610185.41,2026-07-16
INV-1026,CLI-1830,564695.95,2026-12-04
INV-1726,CLI-1732,935915.78,2025-11-22
INV-3328,CLI-1621,861496.72,2025-10-28
INV-5595,CLI-4358,1701182.04,2026-05-22
INV-5120,CLI-1380,781767.17,2026-06-30
INV-5931,CLI-0066,1645784.43,2025-10-15
INV-5519,CLI-0145,697646.62,2026-06-27
INV-5383,CLI-4170,,2026-07-23
INV-3281,CLI-3401,9109.31,2026-06-20
INV-6609,CLI-2257,48882.59,2025-09-08
INV-3166,CLI-2129,1367485.80,2026-11-22
INV-5726,CLI-2516,1524496.63,2026-03-03
INV-2066,CLI-3418,994151.34,2025-11-17
INV-7087,CLI-0401,1657837.51,2026-02-20
INV-6653,CLI-4275,1075145.14,2025-08-23
INV-4575,CLI-1921,1926620.28,2025-08-25
INV-5746,CLI-2540,1219724.38,2026-08-01
INV-1746,CLI-3254,88324.54,2026-12-03
INV-1720,CLI-2920,1476067.77,2025-06-20
INV-6296,CLI-0434,253336.25,2026-03-10
INV-3570,CLI-4160,1753334.05,2025-07-02
INV-5603,CLI-1576,34682.62,2025-12-31
INV-1536,CLI-3178,1161569.09,2026-12-19
INV-4129,CLI-0170,204970.10,2025-11-01
INV-2539,CLI-4132,1377047.18,2026-08-07
INV-2226,CLI-4968,1213179.02,2025-11-24
INV-4233,CLI-3444,574841.02,2026-01-29
INV-1360,CLI-2318,1891120.54,2025-06-13
INV-5489,CLI-1742,1063388.43,21-09-2025
INV-1580,CLI-3353,1727565.23,2025-08-18
INV-7480,CLI-4124,586212.81,2025-12-18
INV-2586,CLI-2108,494172.76,2026-04-10
INV-1948,CLI-4758,1499851.73,2026-07-07
INV-6258,CLI-2632,706290.08,2026-02-25
INV-6208,CLI-1578,683662.90,2026-12-30
INV-5839,CLI-3404,580500.67,2025-12-24
INV-1366,CLI-0195,1302571.13,2026-07-08
INV-3465,CLI-2409,1115134.14,2026-07-26
INV-1870,CLI-4976,1408916.62,2026-05-19
INV-7041,CLI-3431,27464.69,2025-11-16
INV-4817,CLI-0704,269615.14,2026-03-28
INV-5973,CLI-2519,101697.98,2025-10-14
INV-5073,CLI-1375,342903.92,2026-12-27
INV-5390,CLI-0528,,2025-06-14
INV-6448,CLI-1336,820363.34,2025-12-03
INV-4148,CLI-3793,1260567.17,2026-03-22
INV-4760,CLI-4423,1090664.88,2025-08-30
INV-3902,CLI-0083,1216373.36,2025-06-25
INV-5183,CLI-2397,1956173.61,2025-10-11
INV-1968,CLI-3727,1370474.47,2026-11-15
INV-4963,CLI-4946,1572064.71,2025-07-27
INV-4105,CLI-4451,1717772.17,2026-08-24
INV-6118,CLI-2299,1670025.05,2026-08-14
INV-3835,CLI-3089,1778293.71,2026-12-18
INV-2855,CLI-1755,1542979.55,2026-11-22
INV-6365,CLI-0842,116567.75,2025-08-28
INV-2830,CLI-2781,458827.47,2026-10-13
INV-5970,CLI-4735,580719.43,2026-12-10
INV-1678,CLI-3591,776269.74,2026-11-19
INV-3926,CLI-0809,1707294.51,2026-01-06
INV-6249,CLI-3318,1625373.07,2025-11-03
INV-6976,CLI-0725,,2025-11-25
INV-5468,CLI-4406,167138.63,2025-07-29
INV-5362,CLI-4469,221113.39,2026-12-07
INV-2554,CLI-3285,509867.89,2025-06-14
INV-2548,CLI-0979,1682259.23,2026-05-13
INV-6996,CLI-0535,1754767.50,2026-02-08
INV-4395,CLI-1146,1107748.67,2026-04-03
INV-2022,CLI-5060,36320.85,2026-04-08
INV-5190,CLI-2012,-154944.25,2025-08-19
INV-6526,CLI-1751,1513976.65,2026-07-20
INV-2852,CLI-3136,573358.89,2026-03-12
INV-5459,CLI-1591,1583490.48,2025-08-25
INV-3471,CLI-1299,574594.17,2025-11-17
INV-6570,CLI-2934,317338.10,2025-11-21
INV-5873,CLI-3266,1552423.42,2025-09-10
INV-1406,CLI-2813,358220.07,2026-07-31
INV-3413,CLI-3759,1017659.54,2025-06-12
INV-1952,CLI-1500,,2026-10-03
INV-4526,CLI-1986,233336.07,2026-07-02
INV-6798,CLI-4826,1368406.99,2026-09-06
INV-3419,CLI-4831,1624029.33,2026-04-30
INV-1387,CLI-3824,1517972.86,2025-07-12
INV-3151,CLI-4398,984091.89,2026-03-25
INV-3000,CLI-2234,690461.49,2025-11-02
INV-6315,CLI-4968,1493532.60,2025-09-19
INV-1133,CLI-0152,5516.11,2025-07-31
INV-6565,CLI-3322,693467.64,2026-10-21
INV-2398,CLI-3739,117177.05,2025-12-02
INV-2156,CLI-1543,235561.25,2025-10-27
INV-6099,CLI-4132,1394949.45,2026-01-31
INV-2463,CLI-0630,874007.97,2026-07-29
INV-5151,CLI-0075,811742.20,22-05-2026
INV-2814,CLI-3211,287517.79,22-06-2026
INV-3844,CLI-3348,1356060.89,2025-07-28
INV-6624,CLI-4531,621331.86,2026-09-09
INV-2016,CLI-4664,1001539.19,2026-10-24
INV-2470,CLI-4390,1829961.32,2026-03-22
INV-2874,CLI-2577,1200930.19,2026-09-16
INV-2967,CLI-1886,1519498.70,2026-07-02
INV-3945,CLI-1511,1533076.86,2026-01-16
INV-3852,CLI-4118,997161.45,2025-08-18
INV-5513,CLI-0814,-1609959.91,2025-06-07
INV-1230,CLI-4397,571494.72,2026-08-16
INV-6908,CLI-3630,1995089.43,2026-05-15
INV-7458,CLI-0896,726477.99,2026-09-21
INV-6153,CLI-4427,776377.77,2026-12-17
INV-1766,CLI-4375,1020237.91,2025-11-16
INV-4387,CLI-3981,564856.72,2026-08-09
INV-1357,CLI-3253,1749972.37,2025-11-21
INV-6552,CLI-2096,897128.75,2025-06-02
INV-1268,CLI-2665,,2025-07-17
INV-3149,CLI-4279,1000054.95,2026-02-10
INV-3254,CLI-3092,885765.67,2026-09-15
INV-6392,CLI-1196,1311216.10,2026-06-10
INV-7425,CLI-4565,251248.88,2026-06-29
INV-6422,CLI-2207,1511485.63,2026-09-02
INV-2541,CLI-4735,955687.20,
INV-2413,CLI-2565,1711069.29,2026-03-05
INV-6146,CLI-4184,782200.71,2026-05-10
INV-4789,CLI-1536,48376.02,2025-09-25
INV-1738,CLI-2991,238348.58,2025-06-19
INV-1886,CLI-4846,455823.75,2025-10-11
INV-2979,CLI-5027,552982.53,2026-04-28
INV-5892,CLI-4277,533808.64,2025-09-30
INV-2108,CLI-3657,1282129.65,2026-09-12
INV-5096,CLI-0386,468199.36,2025-12-11
INV-2386,CLI-3634,1236691.47,2025-10-28
INV-5524,CLI-1137,113494.41,19-09-2026
INV-5338,CLI-1822,1005572.09,2026-10-24
INV-3849,CLI-3819,821540.30,2026-11-07
INV-1195,CLI-3715,N/A,2026-10-08
INV-5277,CLI-1983,1558334.34,2026-03-14
INV-2220,CLI-4617,432462.08,2025-06-19
INV-2752,CLI-2727,500105.07,2025-12-06
INV-1441,CLI-2210,,2026-07-07
INV-6715,CLI-2939,1894707.57,2026-01-19
INV-7381,CLI-1464,,2026-05-21
INV-1033,CLI-2062,67038.01,2026-07-26
INV-3293,CLI-1353,396660.72,23-07-2025
INV-2358,CLI-4916,1925019.22,2026-03-20
INV-6442,CLI-4459,1091972.55,2026-04-02
INV-2343,CLI-3689,1692511.28,23-09-2026
INV-2850,CLI-4274,1316514.43,2026-04-26
INV-4380,CLI-1446,"₹1,190,539.21",2026-05-26
INV-6636,CLI-0063,1138689.09,2026-06-06
INV-5407,CLI-1322,1797072.37,2026-01-09
INV-3053,CLI-2858,1543743.22,2026-09-09
INV-7281,CLI-3565,1082423.16,2026-10-01
INV-6135,CLI-4811,969148.72,2026-06-29
INV-7238,CLI-1725,243290.47,
INV-3502,CLI-2255,1019067.64,2025-11-08
INV-6868,CLI-1620,37609.37,2026-12-22
INV-2927,CLI-4527,63570.30,14-03-2026
INV-4263,CLI-5483,1696087.01,2025-08-15
INV-2959,CLI-4272,759163.15,2025-10-31
INV-1776,CLI-0331,891843.31,2026-10-11
INV-6659,CLI-4814,787721.02,2025-07-01
INV-4746,CLI-4631,1653669.44,2025-06-10
INV-4645,CLI-0578,596737.66,2026-03-17
INV-4585,CLI-2785,"₹710,564.84",21-10-2026
INV-1332,CLI-0996,886477.37,2026-10-08
INV-5394,CLI-2603,117817.65,2026-11-10
INV-4525,CLI-3827,514242.43,2025-13-12
INV-6875,CLI-0147,817906.88,2026-03-25
INV-1893,CLI-0130,1517450.01,2026-03-20
INV-2988,CLI-4828,846243.93,2026-04-18
INV-2892,CLI-1590,133101.05,2025-09-09
INV-3365,CLI-1808,600251.25,2025-07-31
INV-1376,CLI-0637,-1439435.38,2026-09-15
INV-5843,CLI-4418,1846983.91,2026-07-07
INV-1669,CLI-0528,1687408.30,2025-11-16
INV-1885,CLI-1817,380836.64,2026-03-17
INV-5792,CLI-1312,1610127.79,2026-04-15
INV-6228,CLI-1663,1076149.44,05-10-2025
INV-5879,CLI-0075,1304010.18,2026-03-10
INV-3080,CLI-4055,-384335.97,2025-11-19
INV-4909,CLI-1348,1286185.92,2025-10-23
INV-5730,CLI-0669,115297.49,2025-08-07
INV-5351,CLI-2134,1384846.97,03-11-2026
INV-5537,CLI-1785,76529.07,15-07-2025
INV-2034,CLI-4663,1755454.30,2026-12-23
INV-5515,CLI-0496,1054897.76,2026-12-17
INV-2803,CLI-2969,59308.69,2026-07-17
INV-7265,CLI-2323,371322.28,2025-08-25
INV-6551,CLI-2322,1726371.25,2025-07-15
INV-2532,CLI-3739,,2026-08-28
INV-1707,CLI-4710,1521911.03,2026-06-01
INV-4539,CLI-0027,161162.54,2025-10-09
INV-7096,CLI-0148,1496433.73,2026-07-22
INV-6286,CLI-0409,1137715.95,2026-06-26
INV-1081,CLI-1690,1898267.30,2026-05-08
INV-1503,CLI-3579,1135737.20,2026-10-03
INV-4962,CLI-3445,1901392.52,2026-04-27
INV-2681,CLI-3845,888914.91,2026-08-16
